model,benchmark,task_id,generation_idx,label
deepseek_merged,bigcodebench,BigCodeBench/795,0,0
deepseek_merged,bigcodebench,BigCodeBench/796,0,1
deepseek_merged,bigcodebench,BigCodeBench/797,0,0
deepseek_merged,bigcodebench,BigCodeBench/798,0,1
deepseek_merged,bigcodebench,BigCodeBench/799,0,1
deepseek_merged,bigcodebench,BigCodeBench/800,0,1
deepseek_merged,bigcodebench,BigCodeBench/801,0,1
deepseek_merged,bigcodebench,BigCodeBench/802,0,1
deepseek_merged,bigcodebench,BigCodeBench/803,0,1
deepseek_merged,bigcodebench,BigCodeBench/804,0,1
deepseek_merged,bigcodebench,BigCodeBench/805,0,1
deepseek_merged,bigcodebench,BigCodeBench/806,0,0
deepseek_merged,bigcodebench,BigCodeBench/807,0,0
deepseek_merged,bigcodebench,BigCodeBench/808,0,1
deepseek_merged,bigcodebench,BigCodeBench/809,0,1
deepseek_merged,bigcodebench,BigCodeBench/810,0,1
deepseek_merged,bigcodebench,BigCodeBench/811,0,1
deepseek_merged,bigcodebench,BigCodeBench/812,0,1
deepseek_merged,bigcodebench,BigCodeBench/813,0,1
deepseek_merged,bigcodebench,BigCodeBench/814,0,1
deepseek_merged,bigcodebench,BigCodeBench/815,0,0
deepseek_merged,bigcodebench,BigCodeBench/816,0,0
deepseek_merged,bigcodebench,BigCodeBench/817,0,1
deepseek_merged,bigcodebench,BigCodeBench/818,0,1
deepseek_merged,bigcodebench,BigCodeBench/819,0,0
deepseek_merged,bigcodebench,BigCodeBench/820,0,0
deepseek_merged,bigcodebench,BigCodeBench/821,0,1
deepseek_merged,bigcodebench,BigCodeBench/822,0,0
deepseek_merged,bigcodebench,BigCodeBench/823,0,0
deepseek_merged,bigcodebench,BigCodeBench/824,0,1
deepseek_merged,bigcodebench,BigCodeBench/825,0,1
deepseek_merged,bigcodebench,BigCodeBench/826,0,1
deepseek_merged,bigcodebench,BigCodeBench/827,0,0
deepseek_merged,bigcodebench,BigCodeBench/828,0,1
deepseek_merged,bigcodebench,BigCodeBench/829,0,1
deepseek_merged,bigcodebench,BigCodeBench/830,0,0
deepseek_merged,bigcodebench,BigCodeBench/831,0,1
deepseek_merged,bigcodebench,BigCodeBench/832,0,1
deepseek_merged,bigcodebench,BigCodeBench/833,0,0
deepseek_merged,bigcodebench,BigCodeBench/834,0,0
deepseek_merged,bigcodebench,BigCodeBench/835,0,0
deepseek_merged,bigcodebench,BigCodeBench/836,0,0
deepseek_merged,bigcodebench,BigCodeBench/837,0,0
deepseek_merged,bigcodebench,BigCodeBench/838,0,1
deepseek_merged,bigcodebench,BigCodeBench/839,0,1
deepseek_merged,bigcodebench,BigCodeBench/840,0,0
deepseek_merged,bigcodebench,BigCodeBench/841,0,0
deepseek_merged,bigcodebench,BigCodeBench/842,0,1
deepseek_merged,bigcodebench,BigCodeBench/843,0,0
deepseek_merged,bigcodebench,BigCodeBench/844,0,0
deepseek_merged,bigcodebench,BigCodeBench/845,0,1
deepseek_merged,bigcodebench,BigCodeBench/846,0,0
deepseek_merged,bigcodebench,BigCodeBench/847,0,1
deepseek_merged,bigcodebench,BigCodeBench/848,0,0
deepseek_merged,bigcodebench,BigCodeBench/849,0,1
deepseek_merged,bigcodebench,BigCodeBench/850,0,1
deepseek_merged,bigcodebench,BigCodeBench/851,0,1
deepseek_merged,bigcodebench,BigCodeBench/852,0,0
deepseek_merged,bigcodebench,BigCodeBench/853,0,0
deepseek_merged,bigcodebench,BigCodeBench/854,0,1
deepseek_merged,bigcodebench,BigCodeBench/855,0,0
deepseek_merged,bigcodebench,BigCodeBench/856,0,0
deepseek_merged,bigcodebench,BigCodeBench/857,0,1
deepseek_merged,bigcodebench,BigCodeBench/858,0,0
deepseek_merged,bigcodebench,BigCodeBench/859,0,0
deepseek_merged,bigcodebench,BigCodeBench/860,0,0
deepseek_merged,bigcodebench,BigCodeBench/861,0,0
deepseek_merged,bigcodebench,BigCodeBench/862,0,0
deepseek_merged,bigcodebench,BigCodeBench/863,0,1
deepseek_merged,bigcodebench,BigCodeBench/864,0,1
deepseek_merged,bigcodebench,BigCodeBench/865,0,1
deepseek_merged,bigcodebench,BigCodeBench/866,0,0
deepseek_merged,bigcodebench,BigCodeBench/867,0,0
deepseek_merged,bigcodebench,BigCodeBench/868,0,1
deepseek_merged,bigcodebench,BigCodeBench/869,0,1
deepseek_merged,bigcodebench,BigCodeBench/870,0,1
deepseek_merged,bigcodebench,BigCodeBench/871,0,1
deepseek_merged,bigcodebench,BigCodeBench/872,0,1
deepseek_merged,bigcodebench,BigCodeBench/873,0,0
deepseek_merged,bigcodebench,BigCodeBench/874,0,1
deepseek_merged,bigcodebench,BigCodeBench/875,0,1
deepseek_merged,bigcodebench,BigCodeBench/876,0,0
deepseek_merged,bigcodebench,BigCodeBench/877,0,0
deepseek_merged,bigcodebench,BigCodeBench/878,0,0
deepseek_merged,bigcodebench,BigCodeBench/879,0,0
deepseek_merged,bigcodebench,BigCodeBench/880,0,1
deepseek_merged,bigcodebench,BigCodeBench/881,0,1
deepseek_merged,bigcodebench,BigCodeBench/882,0,1
deepseek_merged,bigcodebench,BigCodeBench/883,0,1
deepseek_merged,bigcodebench,BigCodeBench/884,0,0
deepseek_merged,bigcodebench,BigCodeBench/885,0,1
deepseek_merged,bigcodebench,BigCodeBench/886,0,0
deepseek_merged,bigcodebench,BigCodeBench/887,0,0
deepseek_merged,bigcodebench,BigCodeBench/888,0,1
deepseek_merged,bigcodebench,BigCodeBench/889,0,1
deepseek_merged,bigcodebench,BigCodeBench/890,0,1
deepseek_merged,bigcodebench,BigCodeBench/891,0,0
deepseek_merged,bigcodebench,BigCodeBench/892,0,1
deepseek_merged,bigcodebench,BigCodeBench/893,0,1
deepseek_merged,bigcodebench,BigCodeBench/894,0,1
deepseek_merged,bigcodebench,BigCodeBench/895,0,1
deepseek_merged,bigcodebench,BigCodeBench/896,0,1
deepseek_merged,bigcodebench,BigCodeBench/897,0,1
deepseek_merged,bigcodebench,BigCodeBench/898,0,1
deepseek_merged,bigcodebench,BigCodeBench/899,0,1
deepseek_merged,bigcodebench,BigCodeBench/900,0,0
deepseek_merged,bigcodebench,BigCodeBench/901,0,1
deepseek_merged,bigcodebench,BigCodeBench/902,0,1
deepseek_merged,bigcodebench,BigCodeBench/903,0,1
deepseek_merged,bigcodebench,BigCodeBench/904,0,1
deepseek_merged,bigcodebench,BigCodeBench/905,0,0
deepseek_merged,bigcodebench,BigCodeBench/906,0,0
deepseek_merged,bigcodebench,BigCodeBench/907,0,0
deepseek_merged,bigcodebench,BigCodeBench/908,0,0
deepseek_merged,bigcodebench,BigCodeBench/909,0,0
deepseek_merged,bigcodebench,BigCodeBench/910,0,0
deepseek_merged,bigcodebench,BigCodeBench/911,0,0
deepseek_merged,bigcodebench,BigCodeBench/912,0,1
deepseek_merged,bigcodebench,BigCodeBench/913,0,1
deepseek_merged,bigcodebench,BigCodeBench/914,0,0
deepseek_merged,bigcodebench,BigCodeBench/915,0,1
deepseek_merged,bigcodebench,BigCodeBench/916,0,1
deepseek_merged,bigcodebench,BigCodeBench/917,0,1
deepseek_merged,bigcodebench,BigCodeBench/918,0,1
deepseek_merged,bigcodebench,BigCodeBench/919,0,1
deepseek_merged,bigcodebench,BigCodeBench/920,0,0
deepseek_merged,bigcodebench,BigCodeBench/921,0,0
deepseek_merged,bigcodebench,BigCodeBench/922,0,1
deepseek_merged,bigcodebench,BigCodeBench/923,0,1
deepseek_merged,bigcodebench,BigCodeBench/924,0,1
deepseek_merged,bigcodebench,BigCodeBench/925,0,0
deepseek_merged,bigcodebench,BigCodeBench/926,0,0
deepseek_merged,bigcodebench,BigCodeBench/927,0,0
deepseek_merged,bigcodebench,BigCodeBench/928,0,1
deepseek_merged,bigcodebench,BigCodeBench/929,0,0
deepseek_merged,bigcodebench,BigCodeBench/930,0,1
deepseek_merged,bigcodebench,BigCodeBench/931,0,1
deepseek_merged,bigcodebench,BigCodeBench/932,0,0
deepseek_merged,bigcodebench,BigCodeBench/933,0,0
deepseek_merged,bigcodebench,BigCodeBench/934,0,1
deepseek_merged,bigcodebench,BigCodeBench/935,0,1
deepseek_merged,bigcodebench,BigCodeBench/936,0,0
deepseek_merged,bigcodebench,BigCodeBench/937,0,0
deepseek_merged,bigcodebench,BigCodeBench/938,0,1
deepseek_merged,bigcodebench,BigCodeBench/939,0,1
deepseek_merged,bigcodebench,BigCodeBench/940,0,0
deepseek_merged,bigcodebench,BigCodeBench/941,0,0
deepseek_merged,bigcodebench,BigCodeBench/942,0,1
deepseek_merged,bigcodebench,BigCodeBench/943,0,1
deepseek_merged,bigcodebench,BigCodeBench/944,0,0
deepseek_merged,bigcodebench,BigCodeBench/945,0,1
deepseek_merged,bigcodebench,BigCodeBench/946,0,1
deepseek_merged,bigcodebench,BigCodeBench/947,0,1
deepseek_merged,bigcodebench,BigCodeBench/948,0,0
deepseek_merged,bigcodebench,BigCodeBench/949,0,0
deepseek_merged,bigcodebench,BigCodeBench/950,0,0
deepseek_merged,bigcodebench,BigCodeBench/951,0,0
deepseek_merged,bigcodebench,BigCodeBench/952,0,1
deepseek_merged,bigcodebench,BigCodeBench/953,0,1
deepseek_merged,bigcodebench,BigCodeBench/954,0,1
deepseek_merged,bigcodebench,BigCodeBench/955,0,1
deepseek_merged,bigcodebench,BigCodeBench/956,0,1
deepseek_merged,bigcodebench,BigCodeBench/957,0,1
deepseek_merged,bigcodebench,BigCodeBench/958,0,0
deepseek_merged,bigcodebench,BigCodeBench/959,0,0
deepseek_merged,bigcodebench,BigCodeBench/960,0,0
deepseek_merged,bigcodebench,BigCodeBench/961,0,0
deepseek_merged,bigcodebench,BigCodeBench/962,0,1
deepseek_merged,bigcodebench,BigCodeBench/963,0,1
deepseek_merged,bigcodebench,BigCodeBench/964,0,1
deepseek_merged,bigcodebench,BigCodeBench/965,0,0
deepseek_merged,bigcodebench,BigCodeBench/966,0,1
deepseek_merged,bigcodebench,BigCodeBench/967,0,1
deepseek_merged,bigcodebench,BigCodeBench/968,0,1
deepseek_merged,bigcodebench,BigCodeBench/969,0,1
deepseek_merged,bigcodebench,BigCodeBench/970,0,1
deepseek_merged,bigcodebench,BigCodeBench/971,0,1
deepseek_merged,bigcodebench,BigCodeBench/972,0,1
deepseek_merged,bigcodebench,BigCodeBench/973,0,1
deepseek_merged,bigcodebench,BigCodeBench/974,0,0
deepseek_merged,bigcodebench,BigCodeBench/975,0,1
deepseek_merged,bigcodebench,BigCodeBench/976,0,0
deepseek_merged,bigcodebench,BigCodeBench/977,0,1
deepseek_merged,bigcodebench,BigCodeBench/978,0,1
deepseek_merged,bigcodebench,BigCodeBench/979,0,0
deepseek_merged,bigcodebench,BigCodeBench/980,0,1
deepseek_merged,bigcodebench,BigCodeBench/981,0,0
deepseek_merged,bigcodebench,BigCodeBench/982,0,0
deepseek_merged,bigcodebench,BigCodeBench/983,0,1
deepseek_merged,bigcodebench,BigCodeBench/984,0,1
deepseek_merged,bigcodebench,BigCodeBench/985,0,0
deepseek_merged,bigcodebench,BigCodeBench/986,0,0
deepseek_merged,bigcodebench,BigCodeBench/987,0,0
deepseek_merged,bigcodebench,BigCodeBench/988,0,1
deepseek_merged,bigcodebench,BigCodeBench/989,0,0
deepseek_merged,bigcodebench,BigCodeBench/990,0,0
deepseek_merged,bigcodebench,BigCodeBench/991,0,1
deepseek_merged,bigcodebench,BigCodeBench/992,0,1
deepseek_merged,bigcodebench,BigCodeBench/993,0,1
deepseek_merged,bigcodebench,BigCodeBench/994,0,1
deepseek_merged,bigcodebench,BigCodeBench/995,0,1
deepseek_merged,bigcodebench,BigCodeBench/996,0,1
deepseek_merged,bigcodebench,BigCodeBench/997,0,1
deepseek_merged,bigcodebench,BigCodeBench/998,0,0
deepseek_merged,bigcodebench,BigCodeBench/999,0,0
deepseek_merged,bigcodebench,BigCodeBench/1000,0,1
deepseek_merged,bigcodebench,BigCodeBench/1001,0,1
deepseek_merged,bigcodebench,BigCodeBench/1002,0,0
deepseek_merged,bigcodebench,BigCodeBench/1003,0,1
deepseek_merged,bigcodebench,BigCodeBench/1004,0,1
deepseek_merged,bigcodebench,BigCodeBench/1005,0,1
deepseek_merged,bigcodebench,BigCodeBench/1006,0,0
deepseek_merged,bigcodebench,BigCodeBench/1007,0,0
deepseek_merged,bigcodebench,BigCodeBench/1008,0,1
deepseek_merged,bigcodebench,BigCodeBench/1009,0,1
deepseek_merged,bigcodebench,BigCodeBench/1010,0,1
deepseek_merged,bigcodebench,BigCodeBench/1011,0,1
deepseek_merged,bigcodebench,BigCodeBench/1012,0,1
deepseek_merged,bigcodebench,BigCodeBench/1013,0,1
deepseek_merged,bigcodebench,BigCodeBench/1014,0,1
deepseek_merged,bigcodebench,BigCodeBench/1015,0,1
deepseek_merged,bigcodebench,BigCodeBench/1016,0,1
deepseek_merged,bigcodebench,BigCodeBench/1017,0,1
deepseek_merged,bigcodebench,BigCodeBench/1018,0,1
deepseek_merged,bigcodebench,BigCodeBench/1019,0,1
deepseek_merged,bigcodebench,BigCodeBench/1020,0,0
deepseek_merged,bigcodebench,BigCodeBench/1021,0,1
deepseek_merged,bigcodebench,BigCodeBench/1022,0,0
deepseek_merged,bigcodebench,BigCodeBench/1023,0,1
deepseek_merged,bigcodebench,BigCodeBench/1024,0,1
deepseek_merged,bigcodebench,BigCodeBench/1025,0,1
deepseek_merged,bigcodebench,BigCodeBench/1026,0,1
deepseek_merged,bigcodebench,BigCodeBench/1027,0,0
deepseek_merged,bigcodebench,BigCodeBench/1028,0,1
deepseek_merged,bigcodebench,BigCodeBench/1029,0,0
deepseek_merged,bigcodebench,BigCodeBench/1030,0,0
deepseek_merged,bigcodebench,BigCodeBench/1031,0,0
deepseek_merged,bigcodebench,BigCodeBench/1032,0,1
deepseek_merged,bigcodebench,BigCodeBench/1033,0,0
deepseek_merged,bigcodebench,BigCodeBench/1034,0,0
deepseek_merged,bigcodebench,BigCodeBench/1035,0,0
deepseek_merged,bigcodebench,BigCodeBench/1036,0,1
deepseek_merged,bigcodebench,BigCodeBench/1037,0,1
deepseek_merged,bigcodebench,BigCodeBench/1038,0,0
deepseek_merged,bigcodebench,BigCodeBench/1039,0,1
deepseek_merged,bigcodebench,BigCodeBench/1040,0,1
deepseek_merged,bigcodebench,BigCodeBench/1041,0,1
deepseek_merged,bigcodebench,BigCodeBench/1042,0,1
deepseek_merged,bigcodebench,BigCodeBench/1043,0,1
deepseek_merged,bigcodebench,BigCodeBench/1044,0,1
deepseek_merged,bigcodebench,BigCodeBench/1045,0,0
deepseek_merged,bigcodebench,BigCodeBench/1046,0,0
deepseek_merged,bigcodebench,BigCodeBench/1047,0,1
deepseek_merged,bigcodebench,BigCodeBench/1048,0,0
deepseek_merged,bigcodebench,BigCodeBench/1049,0,0
deepseek_merged,bigcodebench,BigCodeBench/1050,0,0
deepseek_merged,bigcodebench,BigCodeBench/1051,0,0
deepseek_merged,bigcodebench,BigCodeBench/1052,0,1
deepseek_merged,bigcodebench,BigCodeBench/1053,0,0
deepseek_merged,bigcodebench,BigCodeBench/1054,0,1
deepseek_merged,bigcodebench,BigCodeBench/1055,0,1
deepseek_merged,bigcodebench,BigCodeBench/1056,0,1
deepseek_merged,bigcodebench,BigCodeBench/1057,0,1
deepseek_merged,bigcodebench,BigCodeBench/1058,0,1
deepseek_merged,bigcodebench,BigCodeBench/1059,0,1
deepseek_merged,bigcodebench,BigCodeBench/1060,0,1
deepseek_merged,bigcodebench,BigCodeBench/1061,0,1
deepseek_merged,bigcodebench,BigCodeBench/1062,0,1
deepseek_merged,bigcodebench,BigCodeBench/1063,0,0
deepseek_merged,bigcodebench,BigCodeBench/1064,0,0
deepseek_merged,bigcodebench,BigCodeBench/1065,0,0
deepseek_merged,bigcodebench,BigCodeBench/1066,0,1
deepseek_merged,bigcodebench,BigCodeBench/1067,0,1
deepseek_merged,bigcodebench,BigCodeBench/1068,0,1
deepseek_merged,bigcodebench,BigCodeBench/1069,0,1
deepseek_merged,bigcodebench,BigCodeBench/1070,0,0
deepseek_merged,bigcodebench,BigCodeBench/1071,0,1
deepseek_merged,bigcodebench,BigCodeBench/1072,0,0
deepseek_merged,bigcodebench,BigCodeBench/1073,0,1
deepseek_merged,bigcodebench,BigCodeBench/1074,0,1
deepseek_merged,bigcodebench,BigCodeBench/1075,0,1
deepseek_merged,bigcodebench,BigCodeBench/1076,0,1
deepseek_merged,bigcodebench,BigCodeBench/1077,0,1
deepseek_merged,bigcodebench,BigCodeBench/1078,0,0
deepseek_merged,bigcodebench,BigCodeBench/1079,0,1
deepseek_merged,bigcodebench,BigCodeBench/1080,0,0
deepseek_merged,bigcodebench,BigCodeBench/1081,0,1
deepseek_merged,bigcodebench,BigCodeBench/1082,0,1
deepseek_merged,bigcodebench,BigCodeBench/1083,0,0
deepseek_merged,bigcodebench,BigCodeBench/1084,0,1
deepseek_merged,bigcodebench,BigCodeBench/1085,0,1
deepseek_merged,bigcodebench,BigCodeBench/1086,0,0
deepseek_merged,bigcodebench,BigCodeBench/1087,0,0
deepseek_merged,bigcodebench,BigCodeBench/1088,0,0
deepseek_merged,bigcodebench,BigCodeBench/1089,0,0
deepseek_merged,bigcodebench,BigCodeBench/1090,0,1
deepseek_merged,bigcodebench,BigCodeBench/1091,0,1
deepseek_merged,bigcodebench,BigCodeBench/1092,0,0
deepseek_merged,bigcodebench,BigCodeBench/1093,0,1
deepseek_merged,bigcodebench,BigCodeBench/1094,0,1
deepseek_merged,bigcodebench,BigCodeBench/1095,0,1
deepseek_merged,bigcodebench,BigCodeBench/1096,0,1
deepseek_merged,bigcodebench,BigCodeBench/1097,0,0
deepseek_merged,bigcodebench,BigCodeBench/1098,0,0
deepseek_merged,bigcodebench,BigCodeBench/1099,0,1
deepseek_merged,bigcodebench,BigCodeBench/1100,0,1
deepseek_merged,bigcodebench,BigCodeBench/1101,0,1
deepseek_merged,bigcodebench,BigCodeBench/1102,0,1
deepseek_merged,bigcodebench,BigCodeBench/1103,0,1
deepseek_merged,bigcodebench,BigCodeBench/1104,0,1
deepseek_merged,bigcodebench,BigCodeBench/1105,0,1
deepseek_merged,bigcodebench,BigCodeBench/1106,0,0
deepseek_merged,bigcodebench,BigCodeBench/1107,0,0
deepseek_merged,bigcodebench,BigCodeBench/1108,0,1
deepseek_merged,bigcodebench,BigCodeBench/1109,0,0
deepseek_merged,bigcodebench,BigCodeBench/1110,0,1
deepseek_merged,bigcodebench,BigCodeBench/1111,0,1
deepseek_merged,bigcodebench,BigCodeBench/1112,0,1
deepseek_merged,bigcodebench,BigCodeBench/1113,0,1
deepseek_merged,bigcodebench,BigCodeBench/1114,0,0
deepseek_merged,bigcodebench,BigCodeBench/1115,0,0
deepseek_merged,bigcodebench,BigCodeBench/1116,0,1
deepseek_merged,bigcodebench,BigCodeBench/1117,0,0
deepseek_merged,bigcodebench,BigCodeBench/1118,0,0
deepseek_merged,bigcodebench,BigCodeBench/1119,0,0
deepseek_merged,bigcodebench,BigCodeBench/1120,0,1
deepseek_merged,bigcodebench,BigCodeBench/1121,0,1
deepseek_merged,bigcodebench,BigCodeBench/1122,0,1
deepseek_merged,bigcodebench,BigCodeBench/1123,0,1
deepseek_merged,bigcodebench,BigCodeBench/1124,0,0
deepseek_merged,bigcodebench,BigCodeBench/1125,0,1
deepseek_merged,bigcodebench,BigCodeBench/1126,0,1
deepseek_merged,bigcodebench,BigCodeBench/1127,0,1
deepseek_merged,bigcodebench,BigCodeBench/1128,0,1
deepseek_merged,bigcodebench,BigCodeBench/1129,0,1
deepseek_merged,bigcodebench,BigCodeBench/1130,0,0
deepseek_merged,bigcodebench,BigCodeBench/1131,0,1
deepseek_merged,bigcodebench,BigCodeBench/1132,0,1
deepseek_merged,bigcodebench,BigCodeBench/1133,0,0
deepseek_merged,bigcodebench,BigCodeBench/1134,0,0
deepseek_merged,bigcodebench,BigCodeBench/1135,0,0
deepseek_merged,bigcodebench,BigCodeBench/1136,0,0
deepseek_merged,bigcodebench,BigCodeBench/1137,0,1
deepseek_merged,bigcodebench,BigCodeBench/1138,0,0
deepseek_merged,bigcodebench,BigCodeBench/1139,0,1
codellama_base,bigcodebench,BigCodeBench/0,0,1
codellama_base,bigcodebench,BigCodeBench/1,0,0
codellama_base,bigcodebench,BigCodeBench/2,0,0
codellama_base,bigcodebench,BigCodeBench/3,0,1
codellama_base,bigcodebench,BigCodeBench/4,0,0
codellama_base,bigcodebench,BigCodeBench/5,0,1
codellama_base,bigcodebench,BigCodeBench/6,0,0
codellama_base,bigcodebench,BigCodeBench/7,0,1
codellama_base,bigcodebench,BigCodeBench/8,0,1
codellama_base,bigcodebench,BigCodeBench/9,0,0
codellama_base,bigcodebench,BigCodeBench/10,0,1
codellama_base,bigcodebench,BigCodeBench/11,0,1
codellama_base,bigcodebench,BigCodeBench/12,0,1
codellama_base,bigcodebench,BigCodeBench/13,0,1
codellama_base,bigcodebench,BigCodeBench/14,0,1
codellama_base,bigcodebench,BigCodeBench/15,0,1
codellama_base,bigcodebench,BigCodeBench/16,0,0
codellama_base,bigcodebench,BigCodeBench/17,0,1
codellama_base,bigcodebench,BigCodeBench/18,0,0
codellama_base,bigcodebench,BigCodeBench/19,0,1
codellama_base,bigcodebench,BigCodeBench/20,0,1
codellama_base,bigcodebench,BigCodeBench/21,0,1
codellama_base,bigcodebench,BigCodeBench/22,0,1
codellama_base,bigcodebench,BigCodeBench/23,0,1
codellama_base,bigcodebench,BigCodeBench/24,0,0
codellama_base,bigcodebench,BigCodeBench/25,0,0
codellama_base,bigcodebench,BigCodeBench/26,0,1
codellama_base,bigcodebench,BigCodeBench/27,0,0
codellama_base,bigcodebench,BigCodeBench/28,0,1
codellama_base,bigcodebench,BigCodeBench/29,0,1
codellama_base,bigcodebench,BigCodeBench/30,0,1
codellama_base,bigcodebench,BigCodeBench/31,0,1
codellama_base,bigcodebench,BigCodeBench/32,0,1
codellama_base,bigcodebench,BigCodeBench/33,0,1
codellama_base,bigcodebench,BigCodeBench/34,0,1
codellama_base,bigcodebench,BigCodeBench/35,0,1
codellama_base,bigcodebench,BigCodeBench/36,0,1
codellama_base,bigcodebench,BigCodeBench/37,0,1
codellama_base,bigcodebench,BigCodeBench/38,0,0
codellama_base,bigcodebench,BigCodeBench/39,0,1
codellama_base,bigcodebench,BigCodeBench/40,0,1
codellama_base,bigcodebench,BigCodeBench/41,0,1
codellama_base,bigcodebench,BigCodeBench/42,0,1
codellama_base,bigcodebench,BigCodeBench/43,0,0
codellama_base,bigcodebench,BigCodeBench/44,0,1
codellama_base,bigcodebench,BigCodeBench/45,0,1
codellama_base,bigcodebench,BigCodeBench/46,0,1
codellama_base,bigcodebench,BigCodeBench/47,0,1
codellama_base,bigcodebench,BigCodeBench/48,0,1
codellama_base,bigcodebench,BigCodeBench/49,0,1
codellama_base,bigcodebench,BigCodeBench/50,0,1
codellama_base,bigcodebench,BigCodeBench/51,0,1
codellama_base,bigcodebench,BigCodeBench/52,0,0
codellama_base,bigcodebench,BigCodeBench/53,0,1
codellama_base,bigcodebench,BigCodeBench/54,0,1
codellama_base,bigcodebench,BigCodeBench/55,0,1
codellama_base,bigcodebench,BigCodeBench/56,0,1
codellama_base,bigcodebench,BigCodeBench/57,0,0
codellama_base,bigcodebench,BigCodeBench/58,0,0
codellama_base,bigcodebench,BigCodeBench/59,0,1
codellama_base,bigcodebench,BigCodeBench/60,0,0
codellama_base,bigcodebench,BigCodeBench/61,0,1
codellama_base,bigcodebench,BigCodeBench/62,0,1
codellama_base,bigcodebench,BigCodeBench/63,0,1
codellama_base,bigcodebench,BigCodeBench/64,0,1
codellama_base,bigcodebench,BigCodeBench/65,0,1
codellama_base,bigcodebench,BigCodeBench/66,0,1
codellama_base,bigcodebench,BigCodeBench/67,0,1
codellama_base,bigcodebench,BigCodeBench/68,0,0
codellama_base,bigcodebench,BigCodeBench/69,0,1
codellama_base,bigcodebench,BigCodeBench/70,0,1
codellama_base,bigcodebench,BigCodeBench/71,0,0
codellama_base,bigcodebench,BigCodeBench/72,0,1
codellama_base,bigcodebench,BigCodeBench/73,0,0
codellama_base,bigcodebench,BigCodeBench/74,0,1
codellama_base,bigcodebench,BigCodeBench/75,0,1
codellama_base,bigcodebench,BigCodeBench/76,0,1
codellama_base,bigcodebench,BigCodeBench/77,0,1
codellama_base,bigcodebench,BigCodeBench/78,0,1
codellama_base,bigcodebench,BigCodeBench/79,0,1
codellama_base,bigcodebench,BigCodeBench/80,0,1
codellama_base,bigcodebench,BigCodeBench/81,0,0
codellama_base,bigcodebench,BigCodeBench/82,0,1
codellama_base,bigcodebench,BigCodeBench/83,0,1
codellama_base,bigcodebench,BigCodeBench/84,0,1
codellama_base,bigcodebench,BigCodeBench/85,0,1
codellama_base,bigcodebench,BigCodeBench/86,0,1
codellama_base,bigcodebench,BigCodeBench/87,0,1
codellama_base,bigcodebench,BigCodeBench/88,0,1
codellama_base,bigcodebench,BigCodeBench/89,0,1
codellama_base,bigcodebench,BigCodeBench/90,0,1
codellama_base,bigcodebench,BigCodeBench/91,0,1
codellama_base,bigcodebench,BigCodeBench/92,0,1
codellama_base,bigcodebench,BigCodeBench/93,0,1
codellama_base,bigcodebench,BigCodeBench/94,0,1
codellama_base,bigcodebench,BigCodeBench/95,0,1
codellama_base,bigcodebench,BigCodeBench/96,0,0
codellama_base,bigcodebench,BigCodeBench/97,0,0
codellama_base,bigcodebench,BigCodeBench/98,0,1
codellama_base,bigcodebench,BigCodeBench/99,0,1
codellama_base,bigcodebench,BigCodeBench/100,0,1
codellama_base,bigcodebench,BigCodeBench/101,0,1
codellama_base,bigcodebench,BigCodeBench/102,0,1
codellama_base,bigcodebench,BigCodeBench/103,0,1
codellama_base,bigcodebench,BigCodeBench/104,0,0
codellama_base,bigcodebench,BigCodeBench/105,0,1
codellama_base,bigcodebench,BigCodeBench/106,0,1
codellama_base,bigcodebench,BigCodeBench/107,0,1
codellama_base,bigcodebench,BigCodeBench/108,0,1
codellama_base,bigcodebench,BigCodeBench/109,0,1
codellama_base,bigcodebench,BigCodeBench/110,0,0
codellama_base,bigcodebench,BigCodeBench/111,0,1
codellama_base,bigcodebench,BigCodeBench/112,0,0
codellama_base,bigcodebench,BigCodeBench/113,0,0
codellama_base,bigcodebench,BigCodeBench/114,0,1
codellama_base,bigcodebench,BigCodeBench/115,0,0
codellama_base,bigcodebench,BigCodeBench/116,0,1
codellama_base,bigcodebench,BigCodeBench/117,0,1
codellama_base,bigcodebench,BigCodeBench/118,0,0
codellama_base,bigcodebench,BigCodeBench/119,0,0
codellama_base,bigcodebench,BigCodeBench/120,0,1
codellama_base,bigcodebench,BigCodeBench/121,0,1
codellama_base,bigcodebench,BigCodeBench/122,0,0
codellama_base,bigcodebench,BigCodeBench/123,0,1
codellama_base,bigcodebench,BigCodeBench/124,0,1
codellama_base,bigcodebench,BigCodeBench/125,0,1
codellama_base,bigcodebench,BigCodeBench/126,0,1
codellama_base,bigcodebench,BigCodeBench/127,0,1
codellama_base,bigcodebench,BigCodeBench/128,0,1
codellama_base,bigcodebench,BigCodeBench/129,0,1
codellama_base,bigcodebench,BigCodeBench/130,0,1
codellama_base,bigcodebench,BigCodeBench/131,0,1
codellama_base,bigcodebench,BigCodeBench/132,0,1
codellama_base,bigcodebench,BigCodeBench/133,0,1
codellama_base,bigcodebench,BigCodeBench/134,0,1
codellama_base,bigcodebench,BigCodeBench/135,0,0
codellama_base,bigcodebench,BigCodeBench/136,0,0
codellama_base,bigcodebench,BigCodeBench/137,0,0
codellama_base,bigcodebench,BigCodeBench/138,0,1
codellama_base,bigcodebench,BigCodeBench/139,0,1
codellama_base,bigcodebench,BigCodeBench/140,0,0
codellama_base,bigcodebench,BigCodeBench/141,0,1
