project,feature,arm,family,side,alpha,task_id,category,baseline_pass,current_pass,length_delta
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/666,comments,0,0,237
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/668,returns,0,0,-192
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/684,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/686,other_logic_text,0,0,5
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/687,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/692,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/695,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/700,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/706,imports,0,1,-709
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/708,function_structure,0,0,40
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/709,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/736,other_logic_text,0,0,-8
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/738,test_marker,0,1,-1209
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/743,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/752,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/753,imports,0,0,-634
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/755,imports,0,0,-16
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/762,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/778,imports,0,0,82
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/787,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/790,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/797,other_logic_text,0,0,-138
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/820,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/823,other_logic_text,0,0,-4
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/840,imports,0,0,-159
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/841,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/845,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/858,imports,0,0,87
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/863,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/900,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/910,function_structure,0,0,-18
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/930,other_logic_text,0,0,18
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/937,imports,0,1,-354
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/940,imports,0,1,-296
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/1030,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/1097,unchanged,0,0,0
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/1109,other_logic_text,0,0,-208
DSTK100,3048,f7828_control_neg6,feature_control,own,6.0,BigCodeBench/1119,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/1,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/5,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/7,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/21,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/24,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/30,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/81,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/88,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/97,other_logic_text,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/109,test_marker,0,0,51
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/110,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/122,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/127,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/144,imports,0,0,81
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/166,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/178,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/188,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/203,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/204,other_logic_text,0,0,-2
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/236,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/260,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/268,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/270,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/275,test_marker,0,0,198
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/316,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/336,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/349,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/358,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/361,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/391,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/415,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/435,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/459,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/475,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/490,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/496,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/497,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/561,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/576,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/625,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/626,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/634,function_structure,0,0,57
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/666,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/668,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/684,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/686,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/687,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/692,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/695,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/700,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/706,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/708,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/709,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/736,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/738,other_logic_text,0,0,-9
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/743,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/752,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/753,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/755,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/762,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/778,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/787,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/790,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/797,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/820,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/823,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/840,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/841,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/845,test_marker,0,0,19
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/858,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/863,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/900,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/910,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/930,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/937,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/940,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/1030,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/1097,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/1109,unchanged,0,0,0
DSTK100,3048,sham304801_neg0.5,sham,own,0.5,BigCodeBench/1119,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/1,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/5,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/7,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/21,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/24,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/30,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/81,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/88,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/97,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/109,test_marker,0,0,51
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/110,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/122,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/127,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/144,imports,0,0,81
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/166,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/178,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/188,test_marker,0,1,-284
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/203,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/204,other_logic_text,0,0,-2
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/236,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/260,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/268,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/270,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/275,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/316,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/336,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/349,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/358,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/361,other_logic_text,0,0,4
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/391,function_structure,0,0,-3
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/415,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/435,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/459,test_marker,0,1,-979
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/475,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/490,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/496,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/497,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/561,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/576,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/625,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/626,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/634,function_structure,0,0,57
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/666,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/668,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/684,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/686,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/687,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/692,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/695,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/700,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/706,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/708,function_structure,0,0,-450
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/709,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/736,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/738,other_logic_text,0,0,-9
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/743,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/752,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/753,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/755,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/762,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/778,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/787,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/790,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/797,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/820,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/823,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/840,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/841,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/845,test_marker,0,0,19
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/858,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/863,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/900,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/910,comments,0,0,-24
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/930,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/937,imports,0,1,-354
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/940,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/1030,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/1097,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/1109,unchanged,0,0,0
DSTK100,3048,sham304801_neg1,sham,own,1.0,BigCodeBench/1119,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/1,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/5,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/7,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/21,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/24,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/30,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/81,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/88,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/97,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/109,test_marker,0,0,51
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/110,test_marker,0,0,-671
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/122,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/127,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/144,imports,0,0,81
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/166,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/178,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/188,test_marker,0,1,-284
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/203,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/204,other_logic_text,0,0,-2
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/236,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/260,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/268,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/270,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/275,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/316,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/336,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/349,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/358,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/361,other_logic_text,0,0,4
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/391,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/415,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/435,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/459,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/475,test_marker,0,0,-296
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/490,other_logic_text,0,0,34
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/496,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/497,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/561,other_logic_text,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/576,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/625,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/626,imports,0,0,278
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/634,function_structure,0,0,57
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/666,imports,0,1,-433
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/668,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/684,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/686,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/687,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/692,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/695,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/700,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/706,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/708,function_structure,0,0,-450
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/709,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/736,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/738,other_logic_text,0,0,-9
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/743,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/752,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/753,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/755,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/762,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/778,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/787,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/790,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/797,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/820,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/823,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/840,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/841,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/845,test_marker,0,0,19
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/858,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/863,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/900,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/910,comments,0,0,-24
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/930,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/937,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/940,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/1030,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/1097,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/1109,unchanged,0,0,0
DSTK100,3048,sham304801_neg2,sham,own,2.0,BigCodeBench/1119,unchanged,0,0,0
DSTK100,3048,sham304801_neg3,sham,own,3.0,BigCodeBench/1,unchanged,0,0,0
DSTK100,3048,sham304801_neg3,sham,own,3.0,BigCodeBench/5,unchanged,0,0,0
DSTK100,3048,sham304801_neg3,sham,own,3.0,BigCodeBench/7,unchanged,0,0,0
DSTK100,3048,sham304801_neg3,sham,own,3.0,BigCodeBench/21,unchanged,0,0,0
DSTK100,3048,sham304801_neg3,sham,own,3.0,BigCodeBench/24,unchanged,0,0,0
DSTK100,3048,sham304801_neg3,sham,own,3.0,BigCodeBench/30,unchanged,0,0,0
