negative_rank,benchmark,transition,aggregation,feature_id,n,positives,prevalence,roc_auc,pr_auc,pr_lift,effect,permutation_null_sd,effect_to_permutation_variability,permutation_p_nominal,positive_support,positive_delta_support,control_support,decoder_base_norm,decoder_finetuned_norm,decoder_finetuned_specificity,unique_delta_values,positive_base_support
2041,bigcodebench,improvement,early_max,6605,872,215,0.24655963302752293,0.46987009309404976,0.24031649013666256,0.9746789739496268,-0.20128633081912994,0.11612169444561005,-1.7334084510803223,0.09950248756218906,67,38,233,0.6979204416275024,0.7161747217178345,0.5064544081687927,385,82
2042,bigcodebench,improvement,early_max,9454,872,215,0.24655963302752293,0.4544759477540618,0.22802286584751255,0.9248183210187486,-0.5888526439666748,0.34005415439605713,-1.7316436767578125,0.08955223880597014,111,63,430,0.6864447593688965,0.7271817922592163,0.5144087076187134,640,126
2043,bigcodebench,improvement,early_max,7423,872,215,0.24655963302752293,0.4467594067466638,0.22794014468458748,0.9244828193719083,-0.33359819650650024,0.19268125295639038,-1.7313474416732788,0.07462686567164178,95,53,273,0.6886748671531677,0.7250702977180481,0.5128719806671143,436,94
2044,bigcodebench,improvement,mean,9471,872,215,0.24655963302752293,0.5005911295175393,0.2442779396765569,0.9907458762695703,-0.018841002136468887,0.010901335626840591,-1.7283204793930054,0.08955223880597014,30,21,110,0.728291392326355,0.6852681636810303,0.484781950712204,187,33
2045,bigcodebench,improvement,early_max,15447,872,215,0.24655963302752293,0.4898977027361863,0.24252831721899912,0.9836497330928708,-0.1736675500869751,0.10052666813135147,-1.7275768518447876,0.08955223880597014,58,39,183,0.718198299407959,0.6958385705947876,0.49209365248680115,299,57
2046,bigcodebench,improvement,max,14260,872,215,0.24655963302752293,0.4739655233443064,0.23486196090018124,0.9525564181625956,-0.31731218099594116,0.18379639089107513,-1.7264331579208374,0.08955223880597014,32,23,106,0.6991517543792725,0.7149742841720581,0.5055944323539734,161,27
2047,bigcodebench,improvement,early_max,4834,872,215,0.24655963302752293,0.43974372588580934,0.23104075044484723,0.9370582994786363,-0.28103792667388916,0.16291677951812744,-1.7250398397445679,0.10945273631840796,82,49,296,0.6895501613616943,0.7242386341094971,0.5122678875923157,477,96
2048,bigcodebench,improvement,early_max,5352,872,215,0.24655963302752293,0.5033768716151641,0.24592947985326544,0.9974442159630115,-0.5276510715484619,0.30587872862815857,-1.7250335216522217,0.07462686567164178,19,18,83,0.7138684391975403,0.700279951095581,0.49519553780555725,165,22
2049,bigcodebench,improvement,early_max,10256,872,215,0.24655963302752293,0.4595270963859686,0.22631744350137495,0.9179014452706928,-0.4787982702255249,0.2776387333869934,-1.7245370149612427,0.07462686567164178,101,57,398,0.6878516674041748,0.7258520722389221,0.5134400129318237,573,111
2050,bigcodebench,improvement,active_fraction,4452,872,215,0.24655963302752293,0.4651481363491558,0.2453518348222034,0.9951013951858668,-0.0019152774475514889,0.0011114231310784817,-1.7232657670974731,0.1044776119402985,173,68,598,0.6961573362350464,0.7178888320922852,0.5076841711997986,830,194
2051,bigcodebench,improvement,early_max,15175,872,215,0.24655963302752293,0.4380977664507451,0.22563276915037409,0.9151245334843079,-0.4419098496437073,0.25648853182792664,-1.722922444343567,0.1044776119402985,62,38,252,0.6880836486816406,0.7256309986114502,0.5132796764373779,429,80
2052,bigcodebench,improvement,max,2818,872,215,0.24655963302752293,0.46369332059042156,0.2339696300105222,0.9489372900891878,-0.6654554605484009,0.38641709089279175,-1.7221170663833618,0.07960199004975124,205,101,643,0.7033936381340027,0.7108004689216614,0.5026187300682068,862,206
2053,bigcodebench,improvement,max,9514,872,215,0.24655963302752293,0.4623836324377898,0.2267437472221142,0.9196304538496911,-0.6903843879699707,0.40141019225120544,-1.7198975086212158,0.09950248756218906,177,142,584,0.6781244874000549,0.7349474430084229,0.5201061964035034,825,165
2054,bigcodebench,improvement,max,525,872,215,0.24655963302752293,0.48985168666595874,0.24099003460152912,0.9774107449885274,-0.6196413636207581,0.360329806804657,-1.7196506261825562,0.08955223880597014,163,95,511,0.7087799906730652,0.7054293155670166,0.4988153278827667,752,169
2055,bigcodebench,improvement,max,5560,872,215,0.24655963302752293,0.45949877880429013,0.22650313959854926,0.9186545940927208,-0.9535467624664307,0.5549269914627075,-1.7183283567428589,0.0945273631840796,130,71,430,0.7037971615791321,0.7104014158248901,0.5023349523544312,717,148
2056,bigcodebench,improvement,early_max,9435,872,215,0.24655963302752293,0.4751230044954161,0.23659338849892286,0.9595787663770267,-0.38654598593711853,0.2249947190284729,-1.7180224657058716,0.08955223880597014,81,46,251,0.6969326734542847,0.7171362042427063,0.5071437358856201,427,88
2057,bigcodebench,improvement,early_max,16289,872,215,0.24655963302752293,0.4765707408587307,0.2394792856457562,0.9712834282934857,-0.41035348176956177,0.23887833952903748,-1.7178345918655396,0.07960199004975124,38,27,158,0.6962424516677856,0.717806875705719,0.5076250433921814,265,37
2058,bigcodebench,improvement,max,16031,872,215,0.24655963302752293,0.4762875650419454,0.23106757344764922,0.9371670885876751,-0.8752071857452393,0.5099483728408813,-1.7162662744522095,0.0945273631840796,207,150,638,0.7003468871116638,0.7138025760650635,0.5047575235366821,854,168
2059,bigcodebench,improvement,early_max,2747,872,215,0.24655963302752293,0.4856536051821174,0.23963209161375593,0.9719031808706752,-0.1577509045600891,0.09192731231451035,-1.7160395383834839,0.0945273631840796,17,11,63,0.6798550486564636,0.7333474159240723,0.5189259052276611,114,25
2060,bigcodebench,improvement,early_max,6217,872,215,0.24655963302752293,0.46207567873703587,0.24285917793187375,0.9849916425888089,-0.8730788230895996,0.5088335871696472,-1.7158435583114624,0.1044776119402985,127,73,399,0.697307288646698,0.7167724967002869,0.5068826675415039,649,142
2061,bigcodebench,improvement,max,15585,872,215,0.24655963302752293,0.46109518247141695,0.23643790127383668,0.958948139119933,-0.19096677005290985,0.11141578108072281,-1.7140010595321655,0.10945273631840796,64,39,235,0.7149727940559387,0.6991521716117859,0.49440622329711914,388,80
2062,bigcodebench,improvement,max,13918,872,215,0.24655963302752293,0.4436515521574457,0.2250198781834642,0.9126387617487478,-0.3869171142578125,0.22576741874217987,-1.7137863636016846,0.05472636815920398,148,82,527,0.6954283118247986,0.7185953855514526,0.5081919431686401,746,158
2063,bigcodebench,improvement,early_max,317,872,215,0.24655963302752293,0.48908357226292876,0.23854270172275296,0.9674848181499562,-0.9984143972396851,0.5832148194313049,-1.711915373802185,0.0845771144278607,39,29,154,0.7050840854644775,0.7091225981712341,0.5014278292655945,283,50
2064,bigcodebench,improvement,max,16370,872,215,0.24655963302752293,0.4605783866057839,0.22671055467258358,0.919495831044153,-0.4264942407608032,0.24920067191123962,-1.7114490270614624,0.07960199004975124,146,80,484,0.7018901109695435,0.7122851610183716,0.5036752820014954,724,148
2065,bigcodebench,improvement,max,13488,872,215,0.24655963302752293,0.4455134331528087,0.23042518456429964,0.9345616787910199,-1.1905536651611328,0.6956549286842346,-1.711414098739624,0.08955223880597014,135,88,419,0.6879823207855225,0.7257273197174072,0.5133496522903442,711,125
2066,bigcodebench,improvement,early_max,11539,872,215,0.24655963302752293,0.4589465859615589,0.2321991134792278,0.9417564044366821,-0.16312775015830994,0.095338374376297,-1.7110397815704346,0.08955223880597014,215,112,657,0.8472520709037781,0.5311912894248962,0.3853559195995331,862,215
2067,bigcodebench,improvement,early_max,1061,872,215,0.24655963302752293,0.4753884818236523,0.2407669735362908,0.976506050807654,-0.2535139322280884,0.1482427716255188,-1.7101267576217651,0.07960199004975124,117,72,352,0.6872709393501282,0.7264007329940796,0.5138397812843323,559,118
2068,bigcodebench,improvement,early_max,15672,872,215,0.24655963302752293,0.4512017273724824,0.22733278798977796,0.9220194936143553,-0.5065867304801941,0.2967892587184906,-1.706890344619751,0.08955223880597014,128,69,459,0.6877472400665283,0.7259504795074463,0.5135118365287781,687,144
2069,bigcodebench,improvement,max,8369,872,215,0.24655963302752293,0.46036600474319495,0.22943423353306838,0.9305425657713285,-0.5933666825294495,0.34836748242378235,-1.7032780647277832,0.08955223880597014,58,31,232,0.7052462100982666,0.7089625000953674,0.5013139247894287,392,70
2070,bigcodebench,improvement,early_max,3204,872,215,0.24655963302752293,0.4756787370358571,0.23465106052051116,0.9517010454599336,-1.1135666370391846,0.6543306708335876,-1.7018407583236694,0.07960199004975124,46,28,176,0.7160166501998901,0.6980826258659363,0.4936588704586029,303,53
2071,bigcodebench,improvement,early_max,2379,872,215,0.24655963302752293,0.4689533113872075,0.2411595973821535,0.9780984600801761,-1.0127322673797607,0.5951544046401978,-1.701629400253296,0.11442786069651742,57,39,250,0.696867048740387,0.7172006964683533,0.5071897506713867,419,74
2072,bigcodebench,improvement,max,4351,872,215,0.24655963302752293,0.4633110332377615,0.22357683044891163,0.9067860286113998,-0.6864855289459229,0.4034601151943207,-1.7014954090118408,0.08955223880597014,214,96,649,0.6911060810089111,0.7227529883384705,0.5111916661262512,870,212
2073,bigcodebench,improvement,max,8237,872,215,0.24655963302752293,0.45611482779370643,0.23010976824327253,0.9332824088750402,-1.1101726293563843,0.6529915928840637,-1.7001330852508545,0.0945273631840796,83,65,349,0.6856698393821716,0.7279131412506104,0.514941930770874,553,81
2074,bigcodebench,improvement,max,4362,872,215,0.24655963302752293,0.48145552369827616,0.2422223341686086,0.9824087227675661,-0.6807700991630554,0.4004722237586975,-1.6999183893203735,0.08955223880597014,112,67,389,0.7061728835105896,0.7080398201942444,0.5006600618362427,626,117
2075,bigcodebench,improvement,max,9518,872,215,0.24655963302752293,0.46418533857208594,0.23648666213551445,0.9591459041031097,-0.34324631094932556,0.20193015038967133,-1.699826955795288,0.0945273631840796,18,14,90,0.7107143402099609,0.70348060131073,0.49744245409965515,167,25
2076,bigcodebench,improvement,early_max,2778,872,215,0.24655963302752293,0.45661746486850024,0.23773038629426552,0.964190217900463,-0.609207272529602,0.35885104537010193,-1.6976605653762817,0.07462686567164178,143,71,505,0.7008445858955383,0.713314414024353,0.5044088959693909,741,153
2077,bigcodebench,improvement,early_max,9799,872,215,0.24655963302752293,0.48203957382039575,0.24013919054016084,0.9739598797721872,-0.42532092332839966,0.25077110528945923,-1.6960523128509521,0.1044776119402985,108,69,414,0.6807349324226379,0.732529878616333,0.518324613571167,613,112
2078,bigcodebench,improvement,early_max,7414,872,215,0.24655963302752293,0.45995893950656613,0.23459995801623015,0.9514937832100125,-0.2729393243789673,0.16094426810741425,-1.6958622932434082,0.0945273631840796,59,35,234,0.6934720277786255,0.7204835414886475,0.5095517635345459,431,77
2079,bigcodebench,improvement,early_max,14498,872,215,0.24655963302752293,0.45209727089306573,0.22545978497862404,0.9144229418667915,-0.745361328125,0.4395647943019867,-1.6956802606582642,0.0945273631840796,95,51,325,0.6899906396865845,0.723818302154541,0.5119633078575134,522,107
2080,bigcodebench,improvement,max,4658,872,215,0.24655963302752293,0.4528370677144172,0.2286591593132259,0.9273990089355022,-0.39241278171539307,0.23167681694030762,-1.6937938928604126,0.09950248756218906,213,104,649,0.6956253051757812,0.7184053063392639,0.5080550312995911,869,211
2081,bigcodebench,improvement,early_max,1993,872,215,0.24655963302752293,0.44040918905525467,0.22329743345032962,0.9056528463659881,-0.5179745554924011,0.30601829290390015,-1.6926261186599731,0.1044776119402985,112,58,408,0.7069970369338989,0.7072163820266724,0.5000775456428528,626,128
2082,bigcodebench,improvement,early_max,9165,872,215,0.24655963302752293,0.4463700399985841,0.2298281880491891,0.9321403719948508,-0.283383309841156,0.16755060851573944,-1.6913295984268188,0.12437810945273632,127,69,434,0.6901441812515259,0.7236721515655518,0.511857271194458,660,143
2083,bigcodebench,improvement,early_max,4174,872,215,0.24655963302752293,0.4372977947683268,0.22859570618094577,0.927141654836208,-0.5289619565010071,0.3128725290298462,-1.6906628608703613,0.1044776119402985,109,51,363,0.6919315457344055,0.7219637632369995,0.5106203556060791,593,131
2084,bigcodebench,improvement,early_max,10931,872,215,0.24655963302752293,0.4703550316802945,0.23616598255706744,0.9578452873942457,-0.6356180310249329,0.376188725233078,-1.6896253824234009,0.09950248756218906,133,74,449,0.689758837223053,0.7240384221076965,0.5121232271194458,646,134
2085,bigcodebench,improvement,active_fraction,6760,872,215,0.24655963302752293,0.45821032883791724,0.23573924593121193,0.9561145230326363,-0.0012518439907580614,0.000741101976018399,-1.6891655921936035,0.10945273631840796,64,40,277,0.6956594586372375,0.7183714509010315,0.5080309510231018,363,54
2086,bigcodebench,improvement,max,9359,872,215,0.24655963302752293,0.4216558705886517,0.22281677924511065,0.9037034023336581,-0.9803965091705322,0.5810770392417908,-1.6872056722640991,0.0845771144278607,92,62,397,0.6988338232040405,0.7152842283248901,0.5058164596557617,693,144
2087,bigcodebench,improvement,early_max,6134,872,215,0.24655963302752293,0.4568298467310892,0.24564110289826366,0.9962746126850508,-0.3579600155353546,0.2121778279542923,-1.6870754957199097,0.11940298507462686,197,92,628,0.680295467376709,0.7329381108283997,0.5186249017715454,846,203
2088,bigcodebench,improvement,max,6298,872,215,0.24655963302752293,0.44528335280167075,0.21815620963454266,0.8848009990759126,-0.21634630858898163,0.12824010848999023,-1.68704092502594,0.12437810945273632,200,82,646,0.675693929195404,0.7371819615364075,0.5217598676681519,864,208
2089,bigcodebench,improvement,early_max,9185,872,215,0.24655963302752293,0.469463027857421,0.23229137264225513,0.9421305904374255,-0.31477251648902893,0.18664716184139252,-1.6864575147628784,0.09950248756218906,138,79,382,0.6749442219734192,0.7378690838813782,0.5222693681716919,594,144
2090,bigcodebench,improvement,early_max,16288,872,215,0.24655963302752293,0.475565466709143,0.2385778286649523,0.9676272864922717,-0.18335899710655212,0.10876631736755371,-1.6858067512512207,0.0945273631840796,83,53,297,0.7152711749076843,0.6988477110862732,0.49419304728507996,448,83
2091,bigcodebench,improvement,early_max,12393,872,215,0.24655963302752293,0.44939648154047646,0.22847347732762902,0.926645917347407,-0.30456483364105225,0.18079926073551178,-1.684546947479248,0.10945273631840796,163,78,498,0.6755936145782471,0.7372741103172302,0.5218281149864197,717,157
2092,bigcodebench,improvement,max,15434,872,215,0.24655963302752293,0.48161127039750806,0.23235541734347753,0.9423903438302903,-1.4150115251541138,0.8416844606399536,-1.6811662912368774,0.08955223880597014,199,120,609,0.7047972083091736,0.7094086408615112,0.501630425453186,832,141
2093,bigcodebench,improvement,max,13198,872,215,0.24655963302752293,0.44117022406286505,0.24844308097331821,1.0076389144592255,-0.339883029460907,0.2022184133529663,-1.6807719469070435,0.08955223880597014,84,56,320,0.7056264281272888,0.7085832953453064,0.5010454058647156,589,105
2094,bigcodebench,improvement,early_max,403,872,215,0.24655963302752293,0.4390711833209444,0.23841566564487357,0.9669695834526966,-0.3076143264770508,0.18305256962776184,-1.6804698705673218,0.11940298507462686,79,46,261,0.7041376829147339,0.7100629806518555,0.5020949244499207,450,92
2095,bigcodebench,improvement,max,11411,872,215,0.24655963302752293,0.43432798838979153,0.2094070316092808,0.8493159607595018,-0.4908825159072876,0.29213210940361023,-1.6803442239761353,0.09950248756218906,149,74,478,0.6969793438911438,0.7170912623405457,0.5071113705635071,723,159
2096,bigcodebench,improvement,active_fraction,2514,872,215,0.24655963302752293,0.483781105093625,0.25178348389025945,1.021186967220029,-0.0026927522849291563,0.0016036680899560452,-1.679120659828186,0.11940298507462686,81,56,300,0.6945570707321167,0.7194375991821289,0.5087979435920715,464,84
2097,bigcodebench,improvement,early_max,6934,872,215,0.24655963302752293,0.4504831687373898,0.22726469811929217,0.9217433337675478,-0.537201464176178,0.3201768696308136,-1.67782723903656,0.0945273631840796,137,64,485,0.673054575920105,0.7395931482315063,0.5235509872436523,705,143
2098,bigcodebench,improvement,early_max,12561,872,215,0.24655963302752293,0.466468443594917,0.24087398497634865,0.9769400692994235,-0.5667781829833984,0.33800414204597473,-1.6768379211425781,0.11442786069651742,48,31,225,0.702576220035553,0.7116091251373291,0.5031936764717102,366,58
2099,bigcodebench,improvement,early_max,9941,872,215,0.24655963302752293,0.4485646525786698,0.22242251873144722,0.9021043550410325,-0.631775975227356,0.3771485984325409,-1.6751381158828735,0.0945273631840796,85,53,331,0.6978516578674316,0.7162411212921143,0.5065022110939026,520,109
2100,bigcodebench,improvement,active_fraction,9257,872,215,0.24655963302752293,0.45144242681674984,0.21649391998350132,0.8780590615144798,-0.0024779997766017914,0.001479959930293262,-1.67436945438385,0.11442786069651742,144,81,541,0.6957020163536072,0.7183305025100708,0.508001446723938,795,173
2101,bigcodebench,improvement,early_max,10527,872,215,0.24655963302752293,0.419135605819263,0.23748293741184212,0.9631866112703551,-0.4750763475894928,0.2837762236595154,-1.6741231679916382,0.08955223880597014,101,47,335,0.7028582096099854,0.7113301753997803,0.5029953718185425,562,119
2102,bigcodebench,improvement,early_max,3357,872,215,0.24655963302752293,0.4697462036742062,0.24385778396878247,0.989041802887341,-0.7307468056678772,0.4365192949771881,-1.6740309000015259,0.1044776119402985,203,104,623,0.7095860838890076,0.7046190500259399,0.49824389815330505,849,203
2103,bigcodebench,improvement,max,1126,872,215,0.24655963302752293,0.4456373225726523,0.2253181545510224,0.9138485152022862,-1.0728728771209717,0.6413509249687195,-1.6728328466415405,0.11940298507462686,157,67,539,0.7028392553329468,0.7113487124443054,0.5030086040496826,811,194
2104,bigcodebench,improvement,early_max,5907,872,215,0.24655963302752293,0.4506778521114297,0.24598456031409416,0.9976676120646052,-0.4939141869544983,0.29541537165641785,-1.671931266784668,0.08955223880597014,150,82,517,0.8588163256645203,0.5122825503349304,0.3736291825771332,741,158
2105,bigcodebench,improvement,max,8870,872,215,0.24655963302752293,0.43403773317758665,0.22109429617268136,0.8967173314538519,-0.5177568793296814,0.30975836515426636,-1.6714863777160645,0.07960199004975124,177,69,569,0.6857595443725586,0.7278281450271606,0.5148800611495972,821,195
2106,bigcodebench,improvement,max,11472,872,215,0.24655963302752293,0.44787795122296553,0.22868457043012136,0.9275020716979806,-0.5012551546096802,0.2999739646911621,-1.6709954738616943,0.11442786069651742,105,53,412,0.7074151039123535,0.7067977786064148,0.4997817277908325,616,111
2107,bigcodebench,improvement,early_max,3457,872,215,0.24655963302752293,0.462475664578245,0.24062704527755338,0.9759385278233793,-0.7335280179977417,0.4390326142311096,-1.6707825660705566,0.1044776119402985,183,97,596,0.6837697625160217,0.7296977043151855,0.5162465572357178,828,183
2108,bigcodebench,improvement,early_max,9718,872,215,0.24655963302752293,0.469059502318502,0.2464417791786664,0.9995220067153353,-0.5128790140151978,0.30753132700920105,-1.667729377746582,0.09950248756218906,144,86,445,0.6896671652793884,0.7241258025169373,0.512186586856842,687,153
2109,bigcodebench,improvement,active_fraction,1529,872,215,0.24655963302752293,0.48967470178046796,0.25153409078850375,1.0201754751980245,-0.0005802029627375305,0.0003479109436739236,-1.6676766872406006,0.10945273631840796,32,23,110,0.6976589560508728,0.7164303064346313,0.5066372752189636,205,43
2110,bigcodebench,improvement,early_max,4841,872,215,0.24655963302752293,0.4672259389048175,0.24268741674385583,0.9842950111657781,-0.326404869556427,0.19587990641593933,-1.6663520336151123,0.09950248756218906,166,92,561,0.6788831353187561,0.7342457175254822,0.5195886492729187,797,178
2111,bigcodebench,improvement,early_max,8484,872,215,0.24655963302752293,0.4798060245655021,0.2449013631465151,0.9932743658779589,-0.12862339615821838,0.07719849795103073,-1.6661385297775269,0.11442786069651742,48,32,200,0.698404848575592,0.7157037258148193,0.5061165690422058,314,52
2112,bigcodebench,improvement,max,15241,872,215,0.24655963302752293,0.46025273441648085,0.229057296772666,0.9290137803989059,-0.2658894956111908,0.15964959561824799,-1.665456771850586,0.0945273631840796,116,61,459,0.6843019127845764,0.7291989922523499,0.5158815383911133,703,139
2113,bigcodebench,improvement,max,13958,872,215,0.24655963302752293,0.4321050582280273,0.22094791927280663,0.8961236539808716,-0.9938465356826782,0.5967417359352112,-1.6654551029205322,0.08955223880597014,87,66,354,0.697684645652771,0.7164043188095093,0.5066189765930176,608,111
2114,bigcodebench,improvement,max,14562,872,215,0.24655963302752293,0.4524300024777884,0.22624344300022978,0.9176013130055831,-0.3648914694786072,0.2191639393568039,-1.6649247407913208,0.07960199004975124,156,76,529,0.6751915216445923,0.7376424670219421,0.5221013426780701,769,175
2115,bigcodebench,improvement,max,11418,872,215,0.24655963302752293,0.44356659941241017,0.23095132762875578,0.9366956171733724,-1.0831032991409302,0.6507564187049866,-1.664375901222229,0.09950248756218906,81,60,301,0.6944603323936462,0.7195306420326233,0.5088651180267334,552,97
2116,bigcodebench,improvement,early_max,8981,872,215,0.24655963302752293,0.4575271671799228,0.22632749301955687,0.917942204246761,-0.38849499821662903,0.23349863290786743,-1.6637998819351196,0.11940298507462686,174,85,560,0.6916803121566772,0.7222036123275757,0.5107941031455994,786,179
2117,bigcodebench,improvement,early_max,8957,872,215,0.24655963302752293,0.44187462390711835,0.23390571023078327,0.9486780433546187,-0.544784665107727,0.32767054438591003,-1.6625988483428955,0.0945273631840796,124,70,457,0.7083045244216919,0.7059072256088257,0.49915242195129395,683,131
2118,bigcodebench,improvement,early_max,1469,872,215,0.24655963302752293,0.44763017238327846,0.22822382651665557,0.9256333801047613,-0.5080260634422302,0.30558472871780396,-1.6624720096588135,0.1044776119402985,77,46,298,0.7077967524528503,0.7064165472984314,0.4995120167732239,464,81
2119,bigcodebench,improvement,max,7444,872,215,0.24655963302752293,0.4833138649959293,0.23894943852104933,0.9691344669318838,-0.3700771629810333,0.2228410542011261,-1.6607224941253662,0.1044776119402985,57,40,264,0.6993488669395447,0.7147799134254456,0.5054560303688049,397,64
2120,bigcodebench,improvement,early_max,3169,872,215,0.24655963302752293,0.42506813918091396,0.22956734236291035,0.9310824304207341,-0.664581298828125,0.40026289224624634,-1.6603620052337646,0.10945273631840796,69,39,262,0.6786860823631287,0.7344294786453247,0.5197235941886902,417,91
2121,bigcodebench,improvement,early_max,2157,872,215,0.24655963302752293,0.4567979894517008,0.22801008886056337,0.9247664999367966,-0.32332754135131836,0.19528299570083618,-1.6556870937347412,0.13930348258706468,74,44,310,0.703054666519165,0.7111355662345886,0.5028570294380188,527,102
2122,bigcodebench,improvement,max,10803,872,215,0.24655963302752293,0.44097554068882516,0.22514994606057606,0.9131662928596388,-0.27014586329460144,0.16325004398822784,-1.654798150062561,0.1044776119402985,97,62,389,0.7001558542251587,0.7139902710914612,0.5048913955688477,608,119
2123,bigcodebench,improvement,early_max,10401,872,215,0.24655963302752293,0.4839864075607943,0.24677246705133782,1.0008632152035655,-0.4915729761123657,0.2972334325313568,-1.6538280248641968,0.11442786069651742,54,37,236,0.7028703093528748,0.7113182544708252,0.5029868483543396,359,57
2124,bigcodebench,improvement,early_max,11503,872,215,0.24655963302752293,0.4835156277653888,0.24496196394325442,0.9935201514349669,-0.3723810315132141,0.22523388266563416,-1.6533082723617554,0.0945273631840796,76,49,281,0.7084101438522339,0.7058010697364807,0.49907752871513367,464,75
2125,bigcodebench,improvement,early_max,11629,872,215,0.24655963302752293,0.4519309051007044,0.22787613361643155,0.9242232023885039,-0.2488624006509781,0.15091952681541443,-1.6489741802215576,0.11442786069651742,64,43,260,0.6724694967269897,0.7401252388954163,0.5239472985267639,425,72
2126,bigcodebench,improvement,max,3646,872,215,0.24655963302752293,0.46239779122862906,0.23098130584552293,0.9368172032432373,-0.333467572927475,0.20239755511283875,-1.6475869417190552,0.12437810945273632,136,76,507,0.6843987107276917,0.7291085124015808,0.5158151984214783,746,165
2127,bigcodebench,improvement,early_max,3927,872,215,0.24655963302752293,0.4706346677993699,0.23933958712865194,0.9707168370985325,-0.18407529592514038,0.11175411194562912,-1.6471456289291382,0.09950248756218906,16,7,88,0.7110670804977417,0.7031239867210388,0.4971916675567627,157,30
2128,bigcodebench,improvement,early_max,557,872,215,0.24655963302752293,0.4800042476372518,0.23743427721120136,0.9629892545496167,-0.3857286274433136,0.23421502113342285,-1.6468995809555054,0.11940298507462686,55,37,220,0.7003359198570251,0.7138134241104126,0.5047652721405029,344,58
2129,bigcodebench,improvement,active_fraction,2002,872,215,0.24655963302752293,0.5031751088457046,0.24835279800295376,1.007272743528259,-0.001995252212509513,0.0012116455473005772,-1.6467293500900269,0.11442786069651742,66,39,281,0.6988436579704285,0.7152741551399231,0.5058094263076782,410,71
2130,bigcodebench,improvement,max,13000,872,215,0.24655963302752293,0.4427099925666348,0.224552398517024,0.9107427511946276,-0.7446820139884949,0.4524890184402466,-1.6457459926605225,0.12437810945273632,102,63,387,0.7113049030303955,0.7028838992118835,0.4970226585865021,690,148
2131,bigcodebench,improvement,early_max,4112,872,215,0.24655963302752293,0.4798909773105377,0.23770947905410833,0.9641054220241045,-0.5117098093032837,0.3111637830734253,-1.644503116607666,0.11442786069651742,19,15,72,0.6966983675956726,0.7173634171485901,0.5073069930076599,150,28
2132,bigcodebench,improvement,max,15283,872,215,0.24655963302752293,0.46348447842554247,0.2347039309657238,0.9519154781493543,-0.3308977782726288,0.2013140469789505,-1.643689513206482,0.10945273631840796,36,23,182,0.715155839920044,0.6989650726318359,0.4942753314971924,299,50
2133,bigcodebench,improvement,max,12294,872,215,0.24655963302752293,0.4630384765141057,0.23103193665570038,0.9370225523896313,-1.068925380706787,0.6507570147514343,-1.6425875425338745,0.08955223880597014,58,33,203,0.7045221924781799,0.7096819281578064,0.5018242597579956,331,56
2134,bigcodebench,improvement,early_max,14929,872,215,0.24655963302752293,0.46318360412020815,0.23458878918520568,0.9514484845092993,-0.6511999368667603,0.39738667011260986,-1.638706088066101,0.11442786069651742,113,72,396,0.6862283945083618,0.7273865938186646,0.5145577788352966,642,129
2135,bigcodebench,improvement,early_max,2176,872,215,0.24655963302752293,0.478425542458674,0.23904256022967438,0.969512151257098,-0.3479139506816864,0.21239151060581207,-1.6380784511566162,0.12437810945273632,33,24,154,0.6868624687194824,0.7267876863479614,0.5141212940216064,297,48
2136,bigcodebench,improvement,early_max,2607,872,215,0.24655963302752293,0.4736398711550034,0.24406400135051154,0.9898781822216096,-0.33417975902557373,0.20401780307292938,-1.6379930973052979,0.09950248756218906,184,100,581,0.689920961856842,0.7238844037055969,0.5120113492012024,805,187
2137,bigcodebench,improvement,early_max,1005,872,215,0.24655963302752293,0.4489752575130084,0.23108665678338192,0.9372444870470188,-0.4846463203430176,0.2958848774433136,-1.637955665588379,0.10945273631840796,187,86,597,0.6897188425064087,0.7240776419639587,0.512151300907135,822,192
2138,bigcodebench,improvement,early_max,7406,872,215,0.24655963302752293,0.4739230469717886,0.24017689894932562,0.9741128180642417,-0.2568112015724182,0.15693165361881256,-1.636452555656433,0.10945273631840796,29,19,110,0.6942565441131592,0.7197266817092896,0.5090065002441406,197,35
2139,bigcodebench,improvement,early_max,9722,872,215,0.24655963302752293,0.4835085483699692,0.23447170616959886,0.9509736175808847,-0.3472073972225189,0.2122216820716858,-1.6360599994659424,0.11442786069651742,108,69,337,0.7053022384643555,0.7089064121246338,0.5012742877006531,571,114
2140,bigcodebench,improvement,max,15250,872,215,0.24655963302752293,0.4752610527060989,0.2305011950754205,0.9348699632826357,-0.2579832077026367,0.1578279286623001,-1.6345852613449097,0.12935323383084577,122,72,414,0.6838659644126892,0.7296071648597717,0.5161804556846619,663,141
2141,bigcodebench,improvement,max,93,872,215,0.24655963302752293,0.4270999256663481,0.22879080580664352,0.9279329426204332,-0.4058731198310852,0.2483183890581131,-1.6344867944717407,0.11940298507462686,36,31,188,0.7120040059089661,0.7021752595901489,0.4965249001979828,342,57
2142,bigcodebench,improvement,early_max,4158,872,215,0.24655963302752293,0.47880782981133413,0.23730002006920617,0.9624447325597572,-0.46275848150253296,0.28323984146118164,-1.6338043212890625,0.09950248756218906,30,22,123,0.6896373629570007,0.7241542935371399,0.5122072100639343,226,41
